universal-id,nces-id,state-id,name,school-summary,type,level-codes,level,street,city,state,fipscounty,zip,phone,fax,county,lat,lon,district-name,district-id,web-site,overview-url
2608882,260010007835,09941,Charyl Stockwell Academy - High School,"Charyl Stockwell Academy - High School, a charter school located in Brighton, MI, serves grades 9-12 in the Charyl Stockwell Academy.",charter,h,"9,10,11,12",1032 Karl Greimel,Brighton,MI,26093,48116,(810) 225-9940,(810) 225-9941,Livingston County,42.540607,-83.79509,Charyl Stockwell Academy,53,http://www.csaschool.org,https://www.greatschools.org/michigan/brighton/8882-Charyl-Stockwell-Academy---High-School/
2608957,260687008044,09990,Maltby Intermediate School,"Maltby Intermediate School, a public school located in Brighton, MI, serves grades 5-6 in the Brighton Area Schools.",public,e,"5,6",4740 Bauer Road,Brighton,MI,26093,48116,(810) 299-3600,(810) 299-3610,Livingston County,42.531494,-83.81382,Brighton Area Schools,268,http://www.brightonk12.com,https://www.greatschools.org/michigan/brighton/8957-Maltby-Intermediate-School/
2609127,260687007925,09920,Bridge Alternative High School,"Bridge Alternative High School, a public school located in Brighton, MI, serves grades 9-12 in the Brighton Area Schools.",public,h,"9,10,11,12",125 South Church Street,Brighton,MI,26093,48116,(810) 299-4046,(810) 299-4044,Livingston County,42.528866,-83.775711,Brighton Area Schools,268,http://www.brightonk12.com,https://www.greatschools.org/michigan/brighton/9127-Bridge-Alternative-High-School/
2613293,260198008678,02547,Airport Middle College,"Airport Middle College, a public school located in Carleton, MI, serves grades 9-12 in the Airport Community Schools.",public,h,"9,10,11,12",11330 Grafton Road,Carleton,MI,26115,48117,(734) 654-4071,(734) 654-4044,Monroe County,42.040241,-83.376366,Airport Community Schools,204,,https://www.greatschools.org/michigan/carleton/13293-Airport-Middle-College/
2613294,260198008660,02559,Wagar 5/6 Middle School,"Wagar 5/6 Middle School, a public school located in Carleton, MI, serves grades 5-6 in the Airport Community Schools.",public,e,"5,6",11200 Grafton Road,Carleton,MI,26115,48117,(734) 654-4083,(734) 654-4044,Monroe County,42.03907,-83.37973,Airport Community Schools,204,,https://www.greatschools.org/michigan/carleton/13294-Wagar-5-6-Middle-School/
2600287,260198003939,01086,Airport Senior High School,"Airport Senior High School, a public school located in Carleton, MI, serves grades 9-12 & Ungraded in the Airport Community Schools.",public,h,"9,10,11,12,UG",11330 Grafton Road,Carleton,MI,26115,48117,(734) 654-6208,(734) 654-8730,Monroe County,42.040241,-83.376366,Airport Community Schools,204,http://www.airportschools.com,https://www.greatschools.org/michigan/carleton/287-Airport-Senior-High-School/
2600290,260198003942,02262,Loren Eyler Elementary School,"Loren Eyler Elementary School, a public school located in Carleton, MI, serves grades PK-4 in the Airport Community Schools.",public,"p,e","PK,KG,1,2,3,4",1335 Carleton Rockwood Road,Carleton,MI,26115,48117,(734) 654-2121,(734) 654-9535,Monroe County,42.065662,-83.352989,Airport Community Schools,204,,https://www.greatschools.org/michigan/carleton/290-Loren-Eyler-Elementary-School/
2600291,260198003943,05782,Joseph C. Sterling Elementary School,"Joseph C. Sterling Elementary School, a public school located in Carleton, MI, serves grades PK-4 in the Airport Community Schools.",public,"p,e","PK,KG,1,2,3,4",160 Fessner Road,Carleton,MI,26115,48117,(734) 654-6846,(734) 654-9480,Monroe County,42.041843,-83.377647,Airport Community Schools,204,,https://www.greatschools.org/michigan/carleton/291-Joseph-C.-Sterling-Elementary-School/
2600292,260198003944,06362,Wagar Junior High School,"Wagar Junior High School, a public school located in Carleton, MI, serves grades 7-8 in the Airport Community Schools.",public,m,"7,8",11200 Grafton Road,Carleton,MI,26115,48117,(734) 654-6205,(734) 654-0057,Monroe County,42.03907,-83.37973,Airport Community Schools,204,http://www.airportschools.com,https://www.greatschools.org/michigan/carleton/292-Wagar-Junior-High-School/
2604028,00638009,03947,St Patrick Elementary School,"St Patrick Elementary School, a private school located in Carleton, MI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",2970 West Labo Road,Carleton,MI,26115,48117,(734) 654-2522,,Monroe County,42.025608,-83.418282,,0,stpatscarleton.com,https://www.greatschools.org/michigan/carleton/4028-St-Patrick-Elementary-School/
2606626,,,Airport Community Ed Pre-School,"Airport Community Ed Pre-School, a private school located in Carleton, MI, serves grades PK-K in the .",private,"p,e","PK,KG",1335 Carleton Rockwood Road,Carleton,MI,26115,48117,(734) 654-4058,,Monroe,42.065022,-83.354034,,0,,https://www.greatschools.org/michigan/carleton/6626-Airport-Community-Ed-Pre-School/
2608605,,07418,Carleton Community Baptist,"Carleton Community Baptist, a private school located in Carleton, MI, serves grades K-12 in the .",private,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",2120 Scofield - Carleton Rd,Carleton,MI,26115,48117,(313) 654-6744,,Monroe,42.049847,-83.401558,,0,,https://www.greatschools.org/michigan/carleton/8605-Carleton-Community-Baptist/
2609652,260198008428,01798,Airport Virtual Academy,"Airport Virtual Academy, a public school located in Carleton, MI, serves grades K-12 in the Airport Community Schools.",public,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",11330 Grafton Road,Carleton,MI,26115,48117,(734) 654-4071,(734) 654-4404,Monroe County,42.040241,-83.376366,Airport Community Schools,204,http://www.airportschools.com,https://www.greatschools.org/michigan/carleton/9652-Airport-Virtual-Academy/
2606668,,,Chelsea Children's Co-Op,"Chelsea Children's Co-Op, a private school located in Chelsea, MI, serves grades PK-K in the .",private,"p,e","PK,KG",400 Congdon Street,Chelsea,MI,26161,48118,(734) 433-1938,,Washtenaw,42.314873,-84.022552,,0,,https://www.greatschools.org/michigan/chelsea/6668-Chelsea-Childrens-Co-Op/
2600797,260894004437,00656,Chelsea High School,"Chelsea High School, a public school located in Chelsea, MI, serves grades 9-12 in the Chelsea School District.",public,h,"9,10,11,12",740 North Freer Road,Chelsea,MI,26161,48118,(734) 433-2201,(734) 433-2211,Washtenaw County,42.311337,-84.00248,Chelsea School District,306,http://chelsea.k12.mi.us,https://www.greatschools.org/michigan/chelsea/797-Chelsea-High-School/
2600798,260894004438,00657,Beach Middle School,"Beach Middle School, a public school located in Chelsea, MI, serves grades 6-8 in the Chelsea School District.",public,m,"6,7,8",445 Mayer Drive,Chelsea,MI,26161,48118,(734) 433-2202,(734) 433-2212,Washtenaw County,42.318237,-84.009636,Chelsea School District,306,http://chelsea.k12.mi.us,https://www.greatschools.org/michigan/chelsea/798-Beach-Middle-School/
2600799,260894004439,02720,North Creek Elementary School,"North Creek Elementary School, a public school located in Chelsea, MI, serves grades PK-2 in the Chelsea School District.",public,"p,e","PK,KG,1,2",699 McKinley Street,Chelsea,MI,26161,48118,(734) 433-2203,(734) 433-2213,Washtenaw County,42.326138,-84.018677,Chelsea School District,306,http://chelsea.k12.mi.us,https://www.greatschools.org/michigan/chelsea/799-North-Creek-Elementary-School/
2600800,260894004440,03507,South Meadows Elementary School,"South Meadows Elementary School, a public school located in Chelsea, MI, serves grades 3-5 in the Chelsea School District.",public,e,"3,4,5",335 Pierce Street,Chelsea,MI,26161,48118,(734) 433-2205,(734) 433-2215,Washtenaw County,42.318352,-84.007393,Chelsea School District,306,http://chelsea.k12.mi.us,https://www.greatschools.org/michigan/chelsea/800-South-Meadows-Elementary-School/
2605230,261160001500,09251,Salina Elementary P - 3,"Salina Elementary P - 3, a public school located in Dearborn, MI, serves grades PK-3 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3",2700 Ferney Street,Dearborn,MI,26163,48120,(313) 827-6550,(313) 827-6555,Wayne County,42.306252,-83.149666,Dearborn City School District,338,http://www.DearbornSchools.org,https://www.greatschools.org/michigan/dearborn/5230-Salina-Elementary-P---3/
2600978,261160004600,03383,Salina Intermediate 4 - 8,"Salina Intermediate 4 - 8, a public school located in Dearborn, MI, serves grades 4-8 in the Dearborn City School District.",public,"e,m","4,5,6,7,8",2623 Salina Street,Dearborn,MI,26163,48120,(313) 827-6600,(313) 827-6605,Wayne County,42.305824,-83.148163,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/978-Salina-Intermediate-4---8/
2600189,260016601035,08435,Academy For Business And Technology High School,"Academy For Business And Technology High School, a charter school located in Melvindale, MI, serves grades 6-12 in the Academy For Business And Technology.",charter,"m,h","6,7,8,9,10,11,12",19625 Wood Street,Melvindale,MI,26163,48122,(313) 382-3422,(313) 382-3906,Wayne County,42.274712,-83.196686,Academy For Business And Technology,117,http://www.leonagroup.com/abt,https://www.greatschools.org/michigan/melvindale/189-Academy-For-Business-And-Technology-High-School/
2602485,262346006020,01979,Julian O. Strong Middle School,"Julian O. Strong Middle School, a public school located in Melvindale, MI, serves grades 6-8 in the Melvindale-North Allen Park Schools.",public,m,"6,7,8",3303 Oakwood Boulevard,Melvindale,MI,26163,48122,(313) 389-3330,(313) 389-2077,Wayne County,42.281624,-83.178978,Melvindale-North Allen Park Schools,531,http://www.melnapschools.com,https://www.greatschools.org/michigan/melvindale/2485-Julian-O.-Strong-Middle-School/
2602486,262346006021,02507,Melvindale High School,"Melvindale High School, a public school located in Melvindale, MI, serves grades 9-12 in the Melvindale-North Allen Park Schools.",public,h,"9,10,11,12",18656 Prospect Street,Melvindale,MI,26163,48122,(313) 389-3320,(313) 389-2072,Wayne County,42.278214,-83.185654,Melvindale-North Allen Park Schools,531,http://www.melnapschools.com,https://www.greatschools.org/michigan/melvindale/2486-Melvindale-High-School/
2606037,262346001838,09520,Allendale Elementary School,"Allendale Elementary School, a public school located in Melvindale, MI, serves grades 2-5 in the Melvindale-North Allen Park Schools.",public,e,"2,3,4,5",3201 Oakwood Boulevard,Melvindale,MI,26163,48122,(313) 389-4664,(313) 389-8713,Wayne County,42.279999,-83.177063,Melvindale-North Allen Park Schools,531,http://www.melnapschools.com,https://www.greatschools.org/michigan/melvindale/6037-Allendale-Elementary-School/
2613957,261160009003,03958,Dearborn Public Schools Virtual K-12,"Dearborn Public Schools Virtual K-12, a public school located in Dearborn, MI, serves grades K-12 in the Dearborn City School District.",public,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",18700 Audette Street,Dearborn,MI,26163,48124,(313) 827-3023,,Wayne County,42.283646,-83.226105,Dearborn City School District,338,,https://www.greatschools.org/michigan/dearborn/13957-Dearborn-Public-Schools-Virtual-K-12/
2600195,260017101040,08471,Henry Ford Academy,"Henry Ford Academy, a charter school located in Dearborn, MI, serves grades 9-12 in the Henry Ford Academy.",charter,h,"9,10,11,12",20900 Oakwood Boulevard,Dearborn,MI,26163,48124,(313) 982-6193,(313) 982-6195,Wayne County,42.303452,-83.234207,Henry Ford Academy,122,http://www.hfa-dearborn.org,https://www.greatschools.org/michigan/dearborn/195-Henry-Ford-Academy/
2600266,260024501215,08733,West Village Academy,"West Village Academy, a charter school located in Dearborn, MI, serves grades K-8 in the West Village Academy.",charter,"e,m","KG,1,2,3,4,5,6,7,8",3530 Westwood Street,Dearborn,MI,26163,48124,(313) 274-9200,(313) 274-0062,Wayne County,42.284592,-83.282104,West Village Academy,196,http://www.westvillageacademy.org/,https://www.greatschools.org/michigan/dearborn/266-West-Village-Academy/
2604052,00638326,05660,Sacred Heart School,"Sacred Heart School, a private school located in Dearborn, MI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",22513 Garrison Street,Dearborn,MI,26163,48124,(313) 561-9192,(313) 561-1598,Wayne County,42.305222,-83.252525,,0,http://www.shparish.org,https://www.greatschools.org/michigan/dearborn/4052-Sacred-Heart-School/
2604287,00642161,01517,Guardian Lutheran School,"Guardian Lutheran School, a private school located in Dearborn, MI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",24544 CHERRY HILL ST,Dearborn,MI,26163,48124,(313) 274-3665,(313) 274-2076,WAYNE,42.298279,-83.245247,,0,http://guardianlutheran.org/,https://www.greatschools.org/michigan/dearborn/4287-Guardian-Lutheran-School/
2604341,00642977,01145,Emmanuel Lutheran School,"Emmanuel Lutheran School, a private school located in Dearborn, MI, serves grades PK-7 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7",22425 Morley Avenue,Dearborn,MI,26163,48124,(313) 561-6265,,Wayne County,42.306286,-83.252541,,0,http://www.emmanueldearborn.com,https://www.greatschools.org/michigan/dearborn/4341-Emmanuel-Lutheran-School/
2604374,00643507,00885,Dearborn Christian School,"Dearborn Christian School, a private school located in Dearborn, MI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",21360 Donaldson Street,Dearborn,MI,26163,48124,(313) 563-1240,,Wayne,42.292591,-83.245773,,0,,https://www.greatschools.org/michigan/dearborn/4374-Dearborn-Christian-School/
2605478,BB021209,,Emmanuel Lutheran,"Emmanuel Lutheran, a private school located in Dearborn, MI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",22425 Morley Ave,Dearborn,MI,26163,48124,(313) 561-6265,,Wayne,42.306664,-83.252472,,0,,https://www.greatschools.org/michigan/dearborn/5478-Emmanuel-Lutheran/
2605977,A0105106,,Univ Of Michigan Dearborn Ecec,"Univ Of Michigan Dearborn Ecec, a private school located in Dearborn, MI, serves grades PK-K in the .",private,"p,e","PK,KG",18501 Rotunda Drive,Dearborn,MI,26163,48124,(313) 593-5424,,Wayne,42.295513,-83.213531,,0,,https://www.greatschools.org/michigan/dearborn/5977-Univ-Of-Michigan-Dearborn-Ecec/
2606259,A0507802,,UAW/Ford Family Center,"UAW/Ford Family Center, a private school located in Dearborn, MI, serves grades PK-K in the .",private,"p,e","PK,KG",18501 Rotunda Drive,Dearborn,MI,26163,48124,(313) 441-1138,,Wayne,42.293587,-83.225304,,0,,https://www.greatschools.org/michigan/dearborn/6259-UAW-Ford-Family-Center/
2600965,261160004587,00886,Dearborn High School,"Dearborn High School, a public school located in Dearborn, MI, serves grades 9-12 in the Dearborn City School District.",public,h,"9,10,11,12",19501 West Outer Drive,Dearborn,MI,26163,48124,(313) 827-1600,(313) 827-1605,Wayne County,42.308296,-83.26181,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/965-Dearborn-High-School/
2600966,261160004588,00954,Snow Elementary School,"Snow Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",2000 Culver Avenue,Dearborn,MI,26163,48124,(313) 827-6250,(313) 827-6255,Wayne County,42.287796,-83.22316,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/966-Snow-Elementary-School/
2600967,261160004589,00977,Duvall Elementary School,"Duvall Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",22561 Beech Street,Dearborn,MI,26163,48124,(313) 827-2750,(313) 827-2755,Wayne County,42.300014,-83.249825,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/967-Duvall-Elementary-School/
2600968,261160004590,01092,Edsel Ford High School,"Edsel Ford High School, a public school located in Dearborn, MI, serves grades 9-12 in the Dearborn City School District.",public,h,"9,10,11,12",20601 Rotunda Drive,Dearborn,MI,26163,48124,(313) 827-1500,(313) 827-1505,Wayne County,42.290565,-83.234322,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/968-Edsel-Ford-High-School/
2600975,261160004597,02793,Smith Middle School,"Smith Middle School, a public school located in Dearborn, MI, serves grades 6-8 in the Dearborn City School District.",public,m,"6,7,8",23851 Yale Street,Dearborn,MI,26163,48124,(313) 827-2800,(313) 827-2805,Wayne County,42.287899,-83.26841,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/975-Smith-Middle-School/
2600979,261160004601,04088,Stout Middle School,"Stout Middle School, a public school located in Dearborn, MI, serves grades 6-8 in the Dearborn City School District.",public,m,"6,7,8",18500 Oakwood Boulevard,Dearborn,MI,26163,48124,(313) 827-4600,(313) 827-4605,Wayne County,42.294739,-83.216469,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/979-Stout-Middle-School/
2600980,261160004602,04514,Whitmore-Bolles Elementary School,"Whitmore-Bolles Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",21501 Whitmore Street,Dearborn,MI,26163,48124,(313) 827-6800,(313) 827-6805,Wayne County,42.288868,-83.248138,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/980-Whitmore-Bolles-Elementary-School/
2600982,261160004604,04541,Nowlin Elementary School,"Nowlin Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",23600 Penn Street,Dearborn,MI,26163,48124,(313) 827-6900,(313) 827-6905,Wayne County,42.286251,-83.265121,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/982-Nowlin-Elementary-School/
2600984,261160004607,05396,Long Elementary School,"Long Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",3100 Westwood Street,Dearborn,MI,26163,48124,(313) 827-6104,(313) 827-6105,Wayne County,42.288498,-83.281532,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/984-Long-Elementary-School/
2604020,00637901,04006,St Sebastian Catholic School,"St Sebastian Catholic School, a private school located in Dearborn Heights, MI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",20700 Colgate Street,Dearborn Heights,MI,26163,48125,(313) 563-6640,(313) 563-6641,Wayne County,42.280796,-83.241035,,0,,https://www.greatschools.org/michigan/dearborn-heights/4020-St-Sebastian-Catholic-School/
2605412,A0105047,,St. Sebastian School 2,"St. Sebastian School 2, a private school located in Dearborn Heights, MI, serves grades PK-K in the .",private,"p,e","PK,KG",3997 Merrick,Dearborn Heights,MI,26163,48125,(313) 563-6640,,Wayne,42.280602,-83.241302,,0,,https://www.greatschools.org/michigan/dearborn-heights/5412-St.-Sebastian-School-2/
2608878,261164007904,09935,Westwood Cyber High School,"Westwood Cyber High School, a public school located in Dearborn Heights, MI, serves grades 9-12 in the Westwood Community School District.",public,h,"9,10,11,12",3601 Janet Street,Dearborn Heights,MI,26163,48125,(313) 565-0288,,Wayne County,42.284386,-83.286636,Westwood Community School District,340,http://www.westwoodschools.net,https://www.greatschools.org/michigan/inkster/8878-Westwood-Cyber-High-School/
2608943,261161008179,00430,Dearborn Heights Virtual Academy,"Dearborn Heights Virtual Academy, a public school located in Dearborn Heights, MI, serves grades 9-12 in the Dearborn Heights School District #7.",public,h,"9,10,11,12",20629 Annapolis Street,Dearborn Heights,MI,26163,48125,(313) 203-1000,(313) 278-1413,Wayne County,42.275925,-83.239151,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/8943-Dearborn-Heights-Virtual-Academy/
2600987,261161004615,00249,Bedford School,"Bedford School, a public school located in Dearborn Heights, MI, serves grades PK-5 in the Dearborn Heights School District #7.",public,"p,e","PK,KG,1,2,3,4,5",4650 Croissant Street,Dearborn Heights,MI,26163,48125,(313) 203-4100,(313) 278-1980,Wayne County,42.276253,-83.224579,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/987-Bedford-School/
2600988,261161004616,02810,Oakley W. Best Middle School,"Oakley W. Best Middle School, a public school located in Dearborn Heights, MI, serves grades 6-8 in the Dearborn Heights School District #7.",public,m,"6,7,8",22201 Powers Avenue,Dearborn Heights,MI,26163,48125,(313) 203-3200,(313) 278-2470,Wayne County,42.27269,-83.254509,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/988-Oakley-W.-Best-Middle-School/
2600989,261161004617,02943,Pardee School,"Pardee School, a public school located in Dearborn Heights, MI, serves grades PK-5 in the Dearborn Heights School District #7.",public,"p,e","PK,KG,1,2,3,4,5",4650 Pardee Avenue,Dearborn Heights,MI,26163,48125,(313) 203-5600,(313) 292-3606,Wayne County,42.275463,-83.256119,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/989-Pardee-School/
2600990,261161004618,04950,Annapolis High School,"Annapolis High School, a public school located in Dearborn Heights, MI, serves grades 9-12 in the Dearborn Heights School District #7.",public,h,"9,10,11,12",4650 Clippert Street,Dearborn Heights,MI,26163,48125,(313) 203-3300,(313) 278-1238,Wayne County,42.275951,-83.246712,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/990-Annapolis-High-School/
2600991,261161004619,05357,Polk Elementary School,"Polk Elementary School, a public school located in Dearborn Heights, MI, serves grades PK-5 in the Dearborn Heights School District #7.",public,"p,e","PK,KG,1,2,3,4,5",4651 Polk Street,Dearborn Heights,MI,26163,48125,(313) 203-0500,(313) 563-7189,Wayne County,42.275818,-83.239189,Dearborn Heights School District #7,339,http://www.district7.net,https://www.greatschools.org/michigan/dearborn-heights/991-Polk-Elementary-School/
2600994,261164004621,03238,Robichaud Senior High School,"Robichaud Senior High School, a public school located in Dearborn Heights, MI, serves grades 9-12 in the Westwood Community School District.",public,h,"9,10,11,12",3601 Janet Street,Dearborn Heights,MI,26163,48125,(313) 565-8851,(313) 565-0304,Wayne County,42.284386,-83.286636,Westwood Community School District,340,http://www.westwoodschools.net,https://www.greatschools.org/michigan/dearborn-heights/994-Robichaud-Senior-High-School/
2600995,261164004623,04177,Thorne Elementary School,"Thorne Elementary School, a public school located in Dearborn Heights, MI, serves grades PK-6 in the Westwood Community School District.",public,"p,e","PK,KG,1,2,3,4,5,6",25251 Annapolis Street,Dearborn Heights,MI,26163,48125,(313) 292-1600,(313) 292-4282,Wayne County,42.274994,-83.283676,Westwood Community School District,340,http://www.westwoodschools.net,https://www.greatschools.org/michigan/dearborn-heights/995-Thorne-Elementary-School/
2613468,,,Great Revelations Academy,"Great Revelations Academy, a private school located in Dearborn, MI, serves grades PK-9 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8,9",6400 Miller Rd.,Dearborn,MI,26163,48126,(313) 254-4504,(313) 438-0170,Wayne,42.337326,-83.166595,,0,greatrevelations.org,https://www.greatschools.org/michigan/dearborn/13468-Great-Revelations-Academy/
2613647,268099808901,03444,SER Metro YouthBuild Learning Academy (03444),"SER Metro YouthBuild Learning Academy (03444), a charter school located in Dearborn, MI, serves grades 9-12 in the .",charter,h,"9,10,11,12",5200 Stecker Street,Dearborn,MI,26163,48126,(313) 945-5200,,Wayne County,42.327454,-83.154366,,1149,,https://www.greatschools.org/michigan/dearborn/13647-SER-Metro-YouthBuild-Learning-Academy/
2613865,A1702060,,Great Revelations Academy,"Great Revelations Academy, a private school located in Dearborn, MI, serves grades PK-9 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8,9",6400 Miller Road,Dearborn,MI,26163,48126,(313) 254-4504,,Wayne County,42.337318,-83.165993,,0,,https://www.greatschools.org/michigan/dearborn/13865-Great-Revelations-Academy/
2604018,00637887,,St. Alphonsus High School,"St. Alphonsus High School, a private school located in Dearborn, MI, serves grades 9-12 in the .",private,h,"9,10,11,12",7265 Calhoun,Dearborn,MI,26163,48126,(313) 582-4266,,Wayne,42.3447,-83.175797,,0,,https://www.greatschools.org/michigan/dearborn/4018-St.-Alphonsus-High-School/
2604023,00637934,,St. Alphonsus Elementary School,"St. Alphonsus Elementary School, a private school located in Dearborn, MI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",7230 Schaefer Avenue,Dearborn,MI,26163,48126,(313) 581-1886,,Wayne,42.344299,-83.176903,,0,,https://www.greatschools.org/michigan/dearborn/4023-St.-Alphonsus-Elementary-School/
2604784,A9701996,08306,American Islamic Academy,"American Islamic Academy, a private school located in Dearborn, MI, serves grades K-8 in the .",private,"e,m","KG,1,2,3,4,5,6,7,8",6409 Schaefer Road,Dearborn,MI,26163,48126,(313) 945-6504,,Wayne,42.336899,-83.176498,,0,,https://www.greatschools.org/michigan/dearborn/4784-American-Islamic-Academy/
2605475,BB021205,,Rainbow Child Development Cent,"Rainbow Child Development Cent, a private school located in Dearborn, MI, serves grades PK-K in the .",private,"p,e","PK,KG",6051 Mercury Dr,Dearborn,MI,26163,48126,(313) 240-7529,,Wayne,42.333698,-83.2118,,0,,https://www.greatschools.org/michigan/dearborn/5475-Rainbow-Child-Development-Cent/
2605562,260016601667,09332,Academy For Business And Technology Elementary,"Academy For Business And Technology Elementary, a charter school located in Dearborn, MI, serves grades K-5 in the Academy For Business And Technology.",charter,e,"KG,1,2,3,4,5",5277 Calhoun Street,Dearborn,MI,26163,48126,(313) 581-2223,(313) 581-2247,Wayne County,42.326225,-83.175186,Academy For Business And Technology,117,http://www.abtelementary.com,https://www.greatschools.org/michigan/dearborn/5562-Academy-For-Business-And-Technology-Elementary/
2605578,260029101650,09300,Riverside Academy,"Riverside Academy, a charter school located in Dearborn, MI, serves grades K-5 in the Riverside Academy.",charter,e,"KG,1,2,3,4,5",7124 Miller Road,Dearborn,MI,26163,48126,(313) 624-3200,(313) 586-0201,Wayne County,42.343636,-83.166656,Riverside Academy,847,http://riversideeast.geeacademies.net/,https://www.greatschools.org/michigan/dearborn/5578-Riverside-Academy/
2606085,261160001818,09529,Geer Park Elementary School,"Geer Park Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",14767 Prospect Street,Dearborn,MI,26163,48126,(313) 827-2300,(313) 827-2305,Wayne County,42.314758,-83.18457,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/6085-Geer-Park-Elementary-School/
2606106,261160001739,09400,Mccollough Elementary School,"Mccollough Elementary School, a public school located in Dearborn, MI, serves grades PK-5 in the Dearborn City School District.",public,"p,e","PK,KG,1,2,3,4,5",7801 Maple Street,Dearborn,MI,26163,48126,(313) 827-1700,(313) 827-1705,Wayne County,42.349525,-83.180443,Dearborn City School District,338,http://dearbornschools.org,https://www.greatschools.org/michigan/dearborn/6106-Mccollough-Elementary-School/
2606124,260029101941,09604,Riverside Academy - West Campus,"Riverside Academy - West Campus, a charter school located in Dearborn, MI, serves grades 6-12 in the Riverside Academy.",charter,"m,h","6,7,8,9,10,11,12",6409 Schaefer Road,Dearborn,MI,26163,48126,(313) 624-3600,(313) 624-3601,Wayne County,42.336926,-83.177841,Riverside Academy,847,http://west.riverside-academy.net,https://www.greatschools.org/michigan/dearborn/6124-Riverside-Academy---West-Campus/
2606138,261160001740,09408,Unis Middle School,"Unis Middle School, a public school located in Dearborn, MI, serves grades 6-8 in the Dearborn City School District.",public,m,"6,7,8",7801 Maple Street,Dearborn,MI,26163,48126,(313) 827-1700,(313) 827-1705,Wayne County,42.349525,-83.180443,Dearborn City School District,338,http://www.dearbornschools.org,https://www.greatschools.org/michigan/dearborn/6138-Unis-Middle-School/
2606235,260029107794,09844,Riverside Academy - Pre-K,"Riverside Academy - Pre-K, a charter school located in Dearborn, MI, serves grades PK-K in the Riverside Academy.",charter,"p,e","PK,KG",7050 Pinehurst Street,Dearborn,MI,26163,48126,(313) 624-3200,(313) 730-9045,Wayne County,42.343239,-83.16404,Riverside Academy,847,riverside-academy.net,https://www.greatschools.org/michigan/dearborn/6235-Riverside-Academy--PreK/
